shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
Asus Official Store,ASUS VivoBook A416EP-FHD551 Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/b417381d-dca9-42cf-96b7-314a5c3f0c07.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416ep-fhd551-transparent-silver,1,3,10499000,5.0,2
Asus Official Store,ASUS VivoBook A416EP-FHD552 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/d247b30c-95ff-476d-bf1c-7abbf87439cc.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416ep-fhd552-slate-grey,0,0,10499000,,1
Asus Official Store,ASUS ZenBook 14 Ultralight UX435EAL-1WIPS511 Pine Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/2409e936-2639-4bf6-a387-8abe99b0369b.jpg,https://www.tokopedia.com/asus/asus-zenbook-14-ultralight-ux435eal-1wips511-pine-grey,0,0,17399000,,0
Asus Official Store,ASUS VivoBook A416EP-FHD5211 Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/50681391-39b0-4561-a2ad-63fa79f1508d.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416ep-fhd5211-transparent-silver,1,1,10799000,5.0,1
Asus Official Store,ASUS VivoBook A416EP-FHD5212 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/4489d2b0-4bd1-42bd-88ce-47253e959bba.jpg,https://www.tokopedia.com/asus/asus-vivobook-a416ep-fhd5212-slate-grey,0,2,10799000,,0
Asus Official Store,ASUS VivoBook 14 K413EQ-EB751IPS Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/3/22fd92a7-d648-4ede-8b71-09a03fc32243.jpg,https://www.tokopedia.com/asus/asus-vivobook-14-k413eq-eb751ips-transparent-silver,0,0,13499000,,0
Asus Official Store,ASUS VivoBook 14 K413EQ-EB753IPS Hearty Gold,https://images.tokopedia.net/img/VqbcmM/2021/6/3/e6bade6e-646a-4e81-b10f-3cee2019f310.jpg,https://www.tokopedia.com/asus/asus-vivobook-14-k413eq-eb753ips-hearty-gold,1,0,13499000,5.0,1
Asus Official Store,ASUS Notebook A516JP-FHD5122 Transparent Silver,https://images.tokopedia.net/img/VqbcmM/2021/4/15/384ce5bb-a371-4c76-99ce-7df9168b2016.jpg,https://www.tokopedia.com/asus/asus-notebook-a516jp-fhd5122-transparent-silver,4,3,10299000,5.0,4
Asus Official Store,ASUS Notebook A413EP-VIPS751 Bespoke Black,https://images.tokopedia.net/img/VqbcmM/2021/6/11/14b47476-d232-491a-9882-d1fcbdc6ddc4.jpg,https://www.tokopedia.com/asus/asus-notebook-a413ep-vips751-bespoke-black,4,1,12699000,4.8,4
Asus Official Store,ASUS VivoBook K413JQ-VIPS552 Indie Black,https://images.tokopedia.net/img/VqbcmM/2021/6/3/db02264d-876d-4821-a17a-7a798e3ae9e3.jpg,https://www.tokopedia.com/asus/asus-vivobook-k413jq-vips552-indie-black,1,1,11449000,5.0,1
Asus Official Store,ASUS VivoBook M413DA-VIPS752 Dreamy Silver,https://images.tokopedia.net/img/VqbcmM/2021/6/11/1615b98b-089e-49b2-a084-a2d514654a97.jpg,https://www.tokopedia.com/asus/asus-vivobook-m413da-vips752-dreamy-silver,2,0,10349000,5.0,2
Asus Official Store,ASUS Notebook A516JA-HD3121 Slate Grey,https://images.tokopedia.net/img/VqbcmM/2021/6/3/0a301e4f-7faf-4b45-821e-b5a1d2588fd8.jpg,https://www.tokopedia.com/asus/asus-notebook-a516ja-hd3121-slate-grey,2,1,7299000,5.0,2
