shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
Acer Store,Acer Nitro 5 AN515-44-R2Z0 [R5-4600H/GTX1650Ti/OHS] [NH.Q9NSN.002],https://images.tokopedia.net/img/VqbcmM/2020/11/30/61ca93ac-982f-412d-95e8-3a612b06ab98.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-44-r2z0-r5-4600h-gtx1650ti-ohs-nh-q9nsn-002,7,32,12595000,5,10
Acer Store,Acer Aspire 5 A514-54G-78MW (i7-1165G7/MX350) SILVER NX.A1XSN.001,https://images.tokopedia.net/img/VqbcmM/2021/3/24/2662d343-b148-489a-9af9-a87f01b40f07.jpg,https://www.tokopedia.com/acer-store/acer-aspire-5-a514-54g-78mw-i7-1165g7-mx350-silver-nx-a1xsn-001,6,2,12609000,5,9
Acer Store,Acer Aspire 5 A514-54G-72JX (i7-1165G7/8GB/MX350) GOLD (NX.A1ZSN.001),https://images.tokopedia.net/img/VqbcmM/2021/2/22/6707bca8-e8e7-464f-89d7-3f15a97be1dd.jpg,https://www.tokopedia.com/acer-store/acer-aspire-5-a514-54g-72jx-i7-1165g7-8gb-mx350-gold-nx-a1zsn-001,4,3,12609000,4.5,6
Acer Store,Acer Aspire 5 A514-54G-78WV [i7-1165G7/SSD512] Silver [NX.A1WSN.002],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_6e029ca0-1889-47d2-9865-6963857279c4.jpg,https://www.tokopedia.com/acer-store/acer-aspire-5-a514-54g-78wv-i7-1165g7-ssd512-silver-nx-a1wsn-002,8,14,12609000,4.8,16
Acer Store,Acer Nitro 5 AN515-56-5603 [i5-11300H/GTX1650/8GB] Black NH.QBZSN.001,https://images.tokopedia.net/img/VqbcmM/2021/3/29/f20bc39a-097b-4265-8073-5322f0f413f7.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-56-5603-i5-11300h-gtx1650-8gb-black-nh-qbzsn-001,7,27,12799000,4.4,9
Acer Store,Acer Aspire 5 A514-54G-78WV [NX.A1WSN.002] FREE Canon Printer MG2570s,https://images.tokopedia.net/img/VqbcmM/2021/3/25/32610ef6-4fbc-48f3-a88c-693d98b948df.jpg,https://www.tokopedia.com/acer-store/acer-aspire-5-a514-54g-78wv-nx-a1wsn-002-free-canon-printer-mg2570s,0,0,12999000,,1
Acer Store,Acer Swift 3X SF314-510G-50CC (i5-1135G7/16G/SSD512) GOLD NX.A10SN.005,https://images.tokopedia.net/img/VqbcmM/2021/3/2/dbdd5ae5-9d08-4a11-89d6-312056592e10.jpg,https://www.tokopedia.com/acer-store/acer-swift-3x-sf314-510g-50cc-i5-1135g7-16g-ssd512-gold-nx-a10sn-005,9,11,13075000,4.6,12
Acer Store,Acer Spin 3 SP313-51N-58RG Intel Evo i5-1135G7 Silver (NX.A9VSN.002),https://images.tokopedia.net/img/VqbcmM/2021/2/11/2a926eef-5cda-48d8-8a2a-ea6af05efde2.jpg,https://www.tokopedia.com/acer-store/acer-spin-3-sp313-51n-58rg-intel-evo-i5-1135g7-silver-nx-a9vsn-002,0,13,13095000,,4
Acer Store,Acer Swift 5 SF514-54GT-54RL [i5-1035G1] [NX.HU4SN.002],https://images.tokopedia.net/img/VqbcmM/2021/1/26/170135d1-89c2-41fe-8779-c95a28c17425.jpg,https://www.tokopedia.com/acer-store/acer-swift-5-sf514-54gt-54rl-i5-1035g1-nx-hu4sn-002,0,0,14519000,,0
Acer Store,Acer Nitro 5 AN515-55-77MG [NH.Q7NSN.004],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_d99867df-7e25-4fa6-b989-b28392742dd0.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-55-77mg-nh-q7nsn-004,11,8,14735000,4.5,14
Acer Store,Acer Swift 5 SF514-55TA-55AL Antimicrobial Notebook [NX.A6SSN.004],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_97a7f26a-4424-4e49-acf9-3ab1591caa13.jpg,https://www.tokopedia.com/acer-store/acer-swift-5-sf514-55ta-55al-antimicrobial-notebook-nx-a6ssn-004,0,2,15505000,,1
Acer Store,Acer Swift 3 Air 3 SF313-53-79G3 Ultrathin 2K Notebook [NX.A4KSN.003],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_e85ea951-6255-4b72-b0ae-181f9c6d6587.jpg,https://www.tokopedia.com/acer-store/acer-swift-3-air-3-sf313-53-79g3-ultrathin-2k-notebook-nx-a4ksn-003,0,3,16459000,,0
Acer Store,Acer Swift 3X SF314-510G-7043 Ultrathin Notebook [NX.A10SN.003],https://images.tokopedia.net/img/VqbcmM/2020/12/18/74f9659a-557e-4cf7-8e4b-04fe41c70751.jpg,https://www.tokopedia.com/acer-store/acer-swift-3x-sf314-510g-7043-ultrathin-notebook-nx-a10sn-003,0,6,16459000,,4
Acer Store,Acer Swift 3 Infinity SF314-59-78Z8 Ultrathin Notebook [NX.A5USN.003],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_2138c2ad-d2eb-4097-a288-cf3424deb714.jpg,https://www.tokopedia.com/acer-store/acer-swift-3-infinity-sf314-59-78z8-ultrathin-notebook-nx-a5usn-003,1,5,16489000,5,1
Acer Store,Acer Spin 5 SP513-55N-58YY Intel Evo i5-1135G7 Steel Gray NX.A5PSN.004,https://images.tokopedia.net/img/VqbcmM/2021/2/11/015780ab-f5f1-4df3-8692-10b65ec86f59.jpg,https://www.tokopedia.com/acer-store/acer-spin-5-sp513-55n-58yy-intel-evo-i5-1135g7-steel-gray-nx-a5psn-004,1,1,16999000,5,2
Acer Store,Acer Spin 3 SP313-51N-70YB Intel Evo i7-1165G7 Silver (NX.A9VSN.001),https://images.tokopedia.net/img/VqbcmM/2021/2/11/a2be2a22-bbd4-4ad2-a250-4a85c3cf6885.jpg,https://www.tokopedia.com/acer-store/acer-spin-3-sp313-51n-70yb-intel-evo-i7-1165g7-silver-nx-a9vsn-001,1,2,17499000,5,1
Acer Store,"Acer Nitro 5 AN515-55-73G3 [15,6""/i7-10870H/8GB/GTX1660] NH.Q7PSN.002",https://images.tokopedia.net/img/VqbcmM/2021/4/8/15adf626-9b3b-4d13-8ea9-83bb867f4bd5.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-55-73g3-15-6-i7-10870h-8gb-gtx1660-nh-q7psn-002,1,2,17999000,5,1
Acer Store,Acer Aspire 5 SF514-54GT-71XR [i7-1065G7/512GSSD] Blue [NX.HU5SN.001],https://images.tokopedia.net/img/VqbcmM/2021/1/19/658d954e-6a59-4eb4-ace3-a1f6713694f6.jpg,https://www.tokopedia.com/acer-store/acer-aspire-5-sf514-54gt-71xr-i7-1065g7-512gssd-blue-nx-hu5sn-001,0,0,18309000,,0
Acer Store,Acer Nitro 5 AN515-55-73G3 [NH.Q7PSN.002],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_633dd266-8caf-46d1-8fa0-f3b8fef85949.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-55-73g3-nh-q7psn-002,2,3,18499000,5,2
Acer Store,Acer Predator Nitro 7 AN715-51-74NA [Intel Core i7-9750H] [NH.Q5HSN],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_a77cd036-13d1-4b4d-9134-2ca7b26d5183.jpg,https://www.tokopedia.com/acer-store/acer-predator-nitro-7-an715-51-74na-intel-core-i7-9750h-nh-q5hsn,1,7,18885000,5,3
Acer Store,ACER Nitro 5 AN515-45-R6RF [R7-5800H/RTX3060/16GB/SSD512] NH.QBCSN.001,https://images.tokopedia.net/img/VqbcmM/2021/4/19/2304a0f9-149c-4a57-825b-6f4b1fbe5ca8.jpg,https://www.tokopedia.com/acer-store/acer-nitro-5-an515-45-r6rf-r7-5800h-rtx3060-16gb-ssd512-nh-qbcsn-001,2,21,18999000,5,8
Acer Store,Acer Swift 5 SF514-55TA-797T Antimicrobial Notebook [NX.A6SSN.003],https://images.tokopedia.net/img/attachment/2021/3/24/65580410/65580410_f98f2526-5557-4706-8158-97a8262a8655.jpg,https://www.tokopedia.com/acer-store/acer-swift-5-sf514-55ta-797t-antimicrobial-notebook-nx-a6ssn-003,2,1,19279000,5,5
Acer Store,Acer Spin 5 SP513-55N-72J8 Intel Evo i7-1165G7 Steel Gray NX.A5PSN.003,https://images.tokopedia.net/img/VqbcmM/2021/2/11/3feb107d-c32e-4360-9dc0-ede60309de4c.jpg,https://www.tokopedia.com/acer-store/acer-spin-5-sp513-55n-72j8-intel-evo-i7-1165g7-steel-gray-nx-a5psn-003,1,0,19399000,5,1
Acer Store,Acer Spin 7 SP714-51-M8VR [i7-7Y75/8G/256G SSD/Win10] [NX.GKPSN.001],https://images.tokopedia.net/img/VqbcmM/2021/1/22/2e4ebe48-1e44-4dd8-94ff-feaafbfa670e.jpg,https://www.tokopedia.com/acer-store/acer-spin-7-sp714-51-m8vr-i7-7y75-8g-256g-ssd-win10-nx-gkpsn-001,1,0,19999000,1,1
Acer Store,Acer Predator Helios 300 PH315-53-735F [i7-10750H/OHS] NH.Q7ZSN.002,https://images.tokopedia.net/img/VqbcmM/2021/4/8/1b0d33b5-096a-4033-9967-ad528972a717.jpg,https://www.tokopedia.com/acer-store/acer-predator-helios-300-ph315-53-735f-i7-10750h-ohs-nh-q7zsn-002,0,0,24249000,,0
Acer Store,Acer Predator Helios 300 PH315-53-75LC [i7-10870H/8GB] NH.Q7ZSN.003,https://images.tokopedia.net/img/VqbcmM/2021/1/24/8e85a823-debf-4643-b738-bad58a691539.png,https://www.tokopedia.com/acer-store/acer-predator-helios-300-ph315-53-75lc-ci7-10870h-8gb-nh-q7zsn-003,0,0,24249000,,0
Acer Store,ACER Predator Helios PH315-53-7045 [i7-10870H] + Sneakers UN.QATSN.001,https://images.tokopedia.net/img/VqbcmM/2021/4/27/a82dacea-cf94-4502-9bcc-27e614c4b727.jpg,https://www.tokopedia.com/acer-store/acer-predator-helios-ph315-53-7045-i7-10870h-sneakers-un-qatsn-001,0,2,28499000,,0
Acer Store,"Acer ConceptD 3 Ezel Pro (14""FHD/i7-10750H/16G/1TB) White NX.C5KSN.001",https://images.tokopedia.net/img/VqbcmM/2021/2/18/b2b1a77a-3eca-4e3f-9e30-157f83288798.jpg,https://www.tokopedia.com/acer-store/acer-conceptd-3-ezel-pro-14-fhd-i7-10750h-16g-1tb-white-nx-c5ksn-001,0,1,32499000,,0
