shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
MSI Official Store,MSI GF75 10SCSR [9S7-17F412-631] i7-10750H 8GB 512GB GTX1650Ti 4GB,https://images.tokopedia.net/img/VqbcmM/2021/2/25/3c18c716-4d58-472d-8ed1-cf8dfc00f488.jpg,https://www.tokopedia.com/msi-official/msi-gf75-10scsr-9s7-17f412-631-i7-10750h-8gb-512gb-gtx1650ti-4gb,19,10,14499000,4.9,33
MSI Official Store,MSI Modern 14 B11SB [9S7-14D214-415] i7-1165G7 8GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2021/2/15/133c2054-5368-4236-bd21-12d950d51120.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d214-415-i7-1165g7-8gb-512gb-mx450-2gb,3,1,14499000,5,5
MSI Official Store,MSI Modern 14 B11SB [9S7-14D215-417] i7-1165G7 8GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2021/2/15/ea6a7799-ff32-4c81-8739-44b29d8d2746.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d215-417-i7-1165g7-8gb-512gb-mx450-2gb,2,1,14499000,5,3
MSI Official Store,MSI Modern 14 B11SB [9S7-14D214-217] i7-1165G7 16GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/11/7/88d86596-b9ed-4170-a1c3-0227fe5b28e8.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d214-217-i7-1165g7-16gb-512gb-mx450-2gb,42,41,14999000,4.9,55
MSI Official Store,MSI Modern 14 B11SB [9S7-14D212-218] i7-1165G7 16GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/07813f1a-1372-4902-aa58-b99f04ed39c1.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d212-218-i7-1165g7-16gb-512gb-mx450-2gb,21,16,14999000,5,25
MSI Official Store,MSI Modern 14 B11SB [9S7-14D215-219] i7-1165G7 16GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/0b26ee57-61e3-4a40-8bb9-4c02c143fc36.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d215-219-i7-1165g7-16gb-512gb-mx450-2gb,10,4,14999000,5,15
MSI Official Store,MSI Modern 15 A11SB [9S7-155226-070] i7-1165G7 16GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/31ef521b-0900-479e-a63b-1692af4234c0.jpg,https://www.tokopedia.com/msi-official/msi-modern-15-a11sb-9s7-155226-070-i7-1165g7-16gb-512gb-mx450-2gb,50,56,15499000,4.9,71
MSI Official Store,MSI Modern 15 A11SB [9S7-155225-071] i7-1165G7 16GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/1cc3b2e3-4810-40b3-bf53-7cdba2c880b3.jpg,https://www.tokopedia.com/msi-official/msi-modern-15-a11sb-9s7-155225-071-i7-1165g7-16gb-512gb-mx450-2gb,28,29,15499000,5,31
MSI Official Store,MSI Summit B14 A11MOT [9S7-14D323-067] i5-1135G7 8GB 512GB iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/12/b134fcd0-3d77-4c47-b055-64959b817820.jpg,https://www.tokopedia.com/msi-official/msi-summit-b14-a11mot-9s7-14d323-067-i5-1135g7-8gb-512gb-iris-xe,0,2,15499000,,5
MSI Official Store,MSI ALPHA 15 A3DDK [9S7-16U622-060] RYZEN 7-3750H 512GB RX5500M 4GB,https://images.tokopedia.net/img/product-1/2020/8/6/28197332/28197332_dbaa1f67-13b7-488d-9f09-de19675596b4_500_500,https://www.tokopedia.com/msi-official/msi-alpha-15-a3ddk-9s7-16u622-060-ryzen-7-3750h-512gb-rx5500m-4gb,6,18,15599000,4.8,6
